TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID
100515,2026/03/15,7,Durban,242,Monitor,Electronics,300,2,0,600.0,card,Cashier_9,2790
100516,08/02/2026,6,Durban,227,Mouse,Accessories,25,1,0,25.0,eft,Cashier_11,4616
100517,2026/03/07,4,Pretoria,242,Keyboard,Accessories,45,2,5,85.5,card,Cashier_9,1232
100518,21/03/2026,5,Cape Town,208,Monitor,Electronics,300,3,0,900.0,Card,Cashier_12,4907
100519,2026/01/21,9,Johannesburg,123,Monitor,Electronics,300,4,5,1140.0,EFT,Cashier_16,4902
100520,2026/01/09,9,Johannesburg,111,Keyboard,Accessories,45,1,5,42.75,Cash,Cashier_34,1051
100521,15/03/2026,8,Cape Town,155,Monitor,Electronics,300,1,0,300.0,eft,Cashier_9,2641
100522,04 Feb 2026,3,Johannesburg,268,Mouse,Accessories,25,4,0,100.0,Card,Cashier_9,1318
100523,2026-02-06,1,Pretoria,155,monitor,Electronics,300,2,0,600.0,card,Cashier_1,4326
100524,2026/02/13,10,Durban,127,Monitor,Electronics,300,2,10,540.0,eft,Cashier_40,1795
100525,25/01/2026,1,Pretoria,167,Keyboard,Accessories,45,1,10,40.5,Card,Cashier_5,1880
100526,2026/03/11,9,Pretoria,104,Mouse,Accessories,25,2,0,50.0,card,Cashier_29,1131
100527,28 Mar 2026,9,cape town,161,laptop,Electronics,1200,2,10,2160.0,card,Cashier_36,3723
100528,23/03/2026,5,Pretoria,160,Mouse,Accessories,25,4,0,100.0,Card,Cashier_22,2252
100529,2026-02-06,9,cape town,107,Mouse,Accessories,25,2,10,45.0,Card,Cashier_14,2635
100530,12/03/2026,8,Cape Town,273,Laptop,Electronics,1200,4,10,4320.0,card,Cashier_17,3477
100531,27 Mar 2026,1,cape town,229,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_14,4145
100532,18 Feb 2026,7,Cape Town,263,monitor,Electronics,300,5,0,1500.0,Cash,Cashier_15,3978
100533,12/03/2026,2,Johannesburg,282,Mouse,Accessories,25,4,10,90.0,EFT,Cashier_16,4446
100534,2026/03/16,2,Johannesburg,208,Mouse,Accessories,25,3,5,71.25,EFT,Cashier_31,1915
100535,2026-03-01,2,Cape Town,202,Laptop,Electronics,1200,2,10,2160.0,EFT,Cashier_18,1783
100536,2026-02-18,10,Cape Town,160,Monitor,Electronics,300,5,5,1425.0,Cash,Cashier_40,4450
100537,2026-01-13,4,Johannesburg,146,Keyboard,Accessories,45,1,0,45.0,Cash,Cashier_37,1472
100538,19/01/2026,10,Johannesburg,240,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_32,1827
100539,19/03/2026,3,Johannesburg,268,Keyboard,Accessories,45,5,0,225.0,card,Cashier_28,1453
100540,2026/03/23,7,Pretoria,198,Keyboard,Accessories,45,5,5,213.75,Cash,Cashier_22,1552
100541,01/03/2026,7,Durban,123,Keyboard,Accessories,45,3,10,121.5,Card,Cashier_36,1765
100542,08/02/2026,6,cape town,271,Keyboard,Accessories,45,3,10,121.5,eft,Cashier_14,3209
100543,10/03/2026,3,Pretoria,269,laptop,Electronics,1200,4,0,4800.0,Cash,Cashier_4,4029
100544,08/01/2026,1,Johannesburg,123,Monitor,Electronics,300,3,0,900.0,card,Cashier_13,1768
100545,2026-03-05,9,cape town,233,Laptop,Electronics,1200,5,0,6000.0,card,Cashier_7,4342
100546,07 Mar 2026,5,Johannesburg,107,Keyboard,Accessories,45,4,0,180.0,Cash,Cashier_25,2793
100547,21 Jan 2026,1,Pretoria,184,Monitor,Electronics,300,4,5,1140.0,Card,Cashier_2,2573
100548,11 Mar 2026,3,cape town,231,mouse,Accessories,25,4,0,100.0,eft,Cashier_11,2684
100549,14 Mar 2026,2,Pretoria,202,monitor,Electronics,300,5,0,1500.0,card,Cashier_15,3819
100550,2026/02/19,1,Pretoria,119,Monitor,Electronics,300,3,0,900.0,Cash,Cashier_3,3645
100551,25/03/2026,3,Pretoria,245,Monitor,Electronics,300,5,5,1425.0,Card,Cashier_37,1002
100552,2026-01-13,7,cape town,240,Monitor,Electronics,300,2,0,600.0,EFT,Cashier_12,4303
100553,2026-03-24,9,Cape Town,223,monitor,Electronics,300,2,5,570.0,eft,Cashier_25,2456
100554,2026/01/08,8,cape town,179,Laptop,Electronics,1200,1,10,1080.0,card,Cashier_19,3176
100555,11 Jan 2026,7,Pretoria,121,Laptop,Electronics,1200,5,0,6000.0,eft,Cashier_38,1689
100556,01 Mar 2026,4,cape town,250,Monitor,Electronics,300,4,10,1080.0,card,Cashier_9,1254
100557,27/03/2026,4,Johannesburg,239,Keyboard,Accessories,45,1,10,40.5,Card,Cashier_12,3173
100558,28 Jan 2026,5,Johannesburg,298,Laptop,Electronics,1200,2,0,2400.0,eft,Cashier_15,4838
100559,30/01/2026,5,Cape Town,128,Monitor,Electronics,300,3,0,900.0,Card,Cashier_28,3419
100560,2026-03-18,9,Durban,285,Laptop,Electronics,1200,5,0,6000.0,card,Cashier_24,2642
100561,2026/03/13,2,Pretoria,291,Mouse,Accessories,25,5,10,112.5,Cash,Cashier_34,4120
100562,2026-02-15,9,Durban,170,Laptop,Electronics,"1,200",3,0,3600.0,Card,Cashier_4,3261
100563,05 Feb 2026,5,Cape Town,158,Keyboard,Accessories,45,3,5,128.25,EFT,Cashier_11,4389
100564,2026-03-07,9,Durban,197,Monitor,Electronics,300,4,10,1080.0,eft,Cashier_9,1153
100565,2026-03-29,5,cape town,181,Mouse,Accessories,25,4,5,95.0,Card,Cashier_17,2780
100566,2026-01-11,5,Durban,278,Monitor,Electronics,300,3,5,855.0,card,Cashier_39,4410
100567,31/01/2026,4,Cape Town,149,Keyboard,Accessories,45,5,10,202.5,card,Cashier_15,1173
100568,02 Jan 2026,10,cape town,115,Monitor,Electronics,300,3,0,900.0,Card,Cashier_7,1147
100569,18/03/2026,6,Durban,174,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_20,2143
100570,18/02/2026,6,Johannesburg,190,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_38,2459
100571,2026/02/25,9,Johannesburg,238,Laptop,Electronics,"1,200",5,0,6000.0,Cash,Cashier_34,4525
100572,2026-03-10,10,cape town,268,Keyboard,Accessories,45,4,5,171.0,Cash,Cashier_28,2728
100573,26 Feb 2026,1,Durban,243,Keyboard,Accessories,45,5,5,213.75,eft,Cashier_8,2220
100574,2026/02/27,5,cape town,171,Mouse,Accessories,25,1,0,25.0,Card,Cashier_9,4308
100575,2026-01-08,3,Durban,216,Monitor,Electronics,300,3,0,900.0,Card,Cashier_26,1250
100576,18 Mar 2026,4,Pretoria,300,Mouse,Accessories,25,1,5,23.75,card,Cashier_14,3939
100577,30/03/2026,3,Johannesburg,272,Mouse,Accessories,25,5,10,112.5,Card,Cashier_24,1120
100578,27/02/2026,7,Johannesburg,296,monitor,Electronics,300,4,0,1200.0,eft,Cashier_3,1754
100579,2026/03/15,3,Cape Town,251,Mouse,Accessories,25,5,5,118.75,card,Cashier_17,4648
100580,17/01/2026,4,Johannesburg,251,Laptop,Electronics,1200,5,0,6000.0,Cash,Cashier_37,4138
100581,15/03/2026,1,Pretoria,267,Laptop,Electronics,1200,5,0,6000.0,eft,Cashier_19,3288
100582,2026/02/16,9,Durban,227,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_27,1400
100583,2026-01-27,10,Pretoria,281,laptop,Electronics,1200,1,0,1200.0,Cash,Cashier_15,4161
100584,2026/02/25,10,Johannesburg,278,monitor,Electronics,300,4,0,1200.0,Cash,Cashier_12,2425
100585,23 Feb 2026,4,Cape Town,228,Monitor,Electronics,300,4,0,1200.0,card,Cashier_13,3731
100586,2026/02/27,1,Durban,169,Mouse,Accessories,25,1,0,25.0,card,Cashier_29,1508
100587,23 Jan 2026,8,Durban,184,Laptop,Electronics,1200,2,0,2400.0,card,Cashier_27,1380
100588,08 Mar 2026,9,Pretoria,276,monitor,Electronics,300,3,5,855.0,Cash,Cashier_23,2471
100589,17 Feb 2026,8,Cape Town,287,Laptop,Electronics,1200,2,0,2400.0,Card,Cashier_14,4169
100590,27/03/2026,1,Johannesburg,124,Keyboard,Accessories,45,1,10,40.5,eft,Cashier_10,4304
100591,10 Jan 2026,8,cape town,161,Monitor,Electronics,300,3,0,900.0,eft,Cashier_2,1813
100592,22 Feb 2026,10,Johannesburg,196,Mouse,Accessories,25,3,0,75.0,eft,Cashier_23,4419
100593,13 Jan 2026,6,Durban,283,Mouse,Accessories,25,2,5,47.5,Card,Cashier_6,3016
100594,18/01/2026,9,Cape Town,289,Laptop,Electronics,1200,4,0,4800.0,card,Cashier_34,2606
100595,2026/02/22,4,Pretoria,195,Keyboard,Accessories,45,5,10,202.5,eft,Cashier_1,4207
100596,19/01/2026,8,Cape Town,297,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_4,3609
100597,20 Mar 2026,4,Cape Town,206,Laptop,Electronics,1200,4,0,4800.0,Cash,Cashier_30,1183
100598,31/03/2026,4,cape town,104,Mouse,Accessories,25,5,0,125.0,Card,Cashier_26,3508
100599,2026/02/11,9,Johannesburg,261,keyboard,Accessories,45,3,5,128.25,EFT,Cashier_11,1380
100600,14/01/2026,7,Pretoria,234,Laptop,Electronics,1200,1,10,1080.0,eft,Cashier_8,2074
100601,2026-03-12,5,Durban,116,Monitor,Electronics,300,1,10,270.0,eft,Cashier_26,1252
100602,2026-02-27,10,Pretoria,205,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_3,3167
100603,2026-03-12,3,cape town,100,Mouse,Accessories,25,4,0,100.0,eft,Cashier_38,3801
100604,2026/03/04,6,cape town,284,Mouse,Accessories,25,5,10,112.5,card,Cashier_6,3684
100605,30/03/2026,3,Cape Town,215,Mouse,Accessories,25,2,5,47.5,Cash,Cashier_24,2012
100606,17/02/2026,1,Pretoria,273,mouse,Accessories,25,2,0,50.0,Card,Cashier_36,4055
100607,2026/01/15,6,Pretoria,228,Monitor,Electronics,300,4,0,1200.0,eft,Cashier_17,1674
100608,06 Mar 2026,2,Cape Town,116,Keyboard,Accessories,45,3,10,121.5,Card,Cashier_20,3518
100609,12/01/2026,9,Pretoria,290,Monitor,Electronics,300,4,5,1140.0,EFT,Cashier_15,3270
100610,2026-01-23,2,Cape Town,212,Keyboard,Accessories,45,4,5,171.0,EFT,Cashier_23,2128
100611,22 Jan 2026,9,Cape Town,227,Laptop,Electronics,1200,3,10,3240.0,Card,Cashier_21,1400
100612,2026/03/04,1,cape town,115,laptop,Electronics,1200,5,0,6000.0,EFT,Cashier_22,2248
100613,10/01/2026,1,cape town,296,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_28,4900
100614,09/03/2026,3,cape town,218,Keyboard,Accessories,45,2,0,90.0,eft,Cashier_40,4154
100615,2026/02/10,4,cape town,142,Keyboard,Accessories,45,5,5,213.75,Cash,Cashier_3,1582
100616,27/02/2026,7,cape town,140,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_12,4022
100617,2026/03/08,3,Pretoria,223,Laptop,Electronics,1200,3,5,3420.0,EFT,Cashier_27,3511
100618,2026-01-06,1,cape town,194,Laptop,Electronics,1200,1,0,1200.0,EFT,Cashier_3,3880
100619,23/01/2026,10,cape town,195,Laptop,Electronics,1200,2,5,2280.0,card,Cashier_37,3907
100620,22 Mar 2026,8,Cape Town,238,Laptop,Electronics,1200,3,0,3600.0,Card,Cashier_30,2309
100621,2026-01-19,2,Durban,268,Keyboard,Accessories,45,3,10,121.5,Cash,Cashier_11,3649
100622,2026-02-26,10,cape town,175,Laptop,Electronics,1200,4,0,4800.0,Cash,Cashier_4,2949
100623,05 Mar 2026,1,cape town,129,Monitor,Electronics,300,1,0,300.0,eft,Cashier_34,1114
100624,23 Mar 2026,5,Johannesburg,285,Keyboard,Accessories,45,1,0,45.0,card,Cashier_40,4691
100625,07/01/2026,9,Pretoria,169,Monitor,Electronics,300,2,10,540.0,Card,Cashier_26,1391
100626,31 Mar 2026,5,cape town,115,Laptop,Electronics,1200,4,10,4320.0,EFT,Cashier_5,1750
100627,2026/02/17,5,Durban,144,Keyboard,Accessories,45,4,0,180.0,eft,Cashier_2,1722
100628,2026-02-07,5,cape town,144,Mouse,Accessories,25,1,10,22.5,Cash,Cashier_7,2841
100629,2026-02-25,9,Pretoria,128,Laptop,Electronics,1200,3,0,3600.0,EFT,Cashier_17,2561
100630,2026/02/18,1,Cape Town,144,Monitor,Electronics,300,4,10,1080.0,EFT,Cashier_28,4563
100631,2026/03/18,1,Cape Town,229,Laptop,Electronics,1200,1,10,1080.0,EFT,Cashier_34,1717
100632,20/03/2026,7,Johannesburg,225,Monitor,Electronics,300,3,10,810.0,EFT,Cashier_2,3335
100633,2026/01/20,4,Durban,290,Laptop,Electronics,1200,2,10,2160.0,eft,Cashier_7,1647
100634,2026-03-26,5,Durban,284,Monitor,Electronics,300,1,5,285.0,Cash,Cashier_23,2206
100635,2026-01-28,10,cape town,164,Keyboard,Accessories,45,3,0,135.0,Card,Cashier_9,3133
100636,01/02/2026,7,Durban,253,Monitor,Electronics,300,5,0,1500.0,Card,Cashier_22,3829
100637,2026-02-01,7,cape town,183,Laptop,Electronics,1200,3,0,3600.0,card,Cashier_31,2153
100638,2026-01-21,10,cape town,216,Keyboard,Accessories,45,5,10,202.5,card,Cashier_2,3855
100639,2026-03-13,10,Durban,292,Laptop,Electronics,1200,1,0,1200.0,Card,Cashier_32,2074
100640,2026/01/12,7,Durban,150,Keyboard,Accessories,45,3,10,121.5,card,Cashier_5,3838
100641,04/02/2026,4,Johannesburg,189,Keyboard,Accessories,45,2,0,90.0,Card,Cashier_7,3996
100642,2026-01-09,6,Pretoria,287,Mouse,Accessories,25,3,0,75.0,Cash,Cashier_40,3804
100643,2026/02/07,9,Cape Town,230,laptop,Electronics,1200,4,10,4320.0,card,Cashier_2,4791
100644,31 Mar 2026,5,cape town,127,Laptop,Electronics,1200,2,0,2400.0,eft,Cashier_34,1036
100645,2026/01/27,4,Johannesburg,188,Mouse,Accessories,25,1,0,25.0,Cash,Cashier_4,4390
100646,20 Jan 2026,7,cape town,180,Monitor,Electronics,300,2,0,600.0,EFT,Cashier_30,2633
100647,23 Mar 2026,6,Cape Town,213,Laptop,Electronics,1200,4,5,4560.0,eft,Cashier_38,3755
100648,01/03/2026,2,Johannesburg,265,Monitor,Electronics,300,4,5,1140.0,card,Cashier_18,1666
100649,18 Mar 2026,1,Johannesburg,262,Keyboard,Accessories,45,4,0,180.0,Cash,Cashier_36,2063
100650,2026-03-31,4,Durban,295,Laptop,Electronics,1200,4,0,4800.0,Cash,Cashier_20,2994
100651,05/03/2026,4,Durban,253,Keyboard,Accessories,45,3,0,135.0,EFT,Cashier_4,1005
100652,05 Jan 2026,4,Cape Town,271,Mouse,Accessories,25,3,0,75.0,Card,Cashier_33,2046
100653,2026-03-09,10,cape town,165,mouse,Accessories,25,2,10,45.0,card,Cashier_1,3940
100654,11/02/2026,3,Durban,248,Laptop,Electronics,1200,5,0,6000.0,Card,Cashier_38,4946
100655,11 Jan 2026,8,Cape Town,143,Keyboard,Accessories,45,5,0,225.0,eft,Cashier_2,4247
100656,2026/01/13,5,cape town,244,Monitor,Electronics,300,3,0,900.0,Card,Cashier_18,4364
100657,26 Jan 2026,6,Durban,254,Mouse,Accessories,25,2,0,50.0,Card,Cashier_24,1307
100658,2026/01/03,8,Cape Town,163,Monitor,Electronics,300,3,10,810.0,Card,Cashier_26,1393
100659,2026-01-14,5,Johannesburg,284,Mouse,Accessories,25,1,5,23.75,card,Cashier_35,4047
100660,2026-01-04,6,Durban,176,Mouse,Accessories,25,4,0,100.0,EFT,Cashier_21,2740
100661,09/01/2026,10,Johannesburg,201,Laptop,Electronics,1200,2,5,2280.0,eft,Cashier_20,4095
100662,27 Jan 2026,4,Cape Town,292,keyboard,Accessories,45,3,10,121.5,card,Cashier_1,3601
100663,2026-03-14,3,Johannesburg,234,Laptop,Electronics,1200,1,10,1080.0,card,Cashier_12,4016
100664,01 Jan 2026,6,Durban,287,Monitor,Electronics,300,1,10,270.0,Cash,Cashier_9,3451
100665,2026-03-09,5,Durban,152,Mouse,Accessories,25,4,5,95.0,EFT,Cashier_10,2049
100666,11/03/2026,1,Durban,261,Laptop,Electronics,1200,2,0,2400.0,eft,Cashier_27,1906
100667,05/03/2026,8,Johannesburg,200,Mouse,Accessories,25,1,0,25.0,Card,Cashier_7,2420
100668,02/02/2026,7,Durban,108,mouse,Accessories,25,2,10,45.0,card,Cashier_24,2661
100669,20/02/2026,3,Durban,189,Keyboard,Accessories,45,4,5,171.0,Cash,Cashier_38,4149
100670,2026/01/16,1,cape town,290,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_12,3279
100671,2026-02-17,3,cape town,256,Keyboard,Accessories,45,4,0,180.0,EFT,Cashier_29,3801
100672,03 Jan 2026,4,Durban,179,Mouse,Accessories,25,1,5,23.75,Card,Cashier_36,1813
100673,2026-03-30,9,Pretoria,157,Monitor,Electronics,300,1,0,300.0,eft,Cashier_32,3743
100674,2026/01/04,5,Cape Town,134,Keyboard,Accessories,45,2,0,90.0,EFT,Cashier_22,4405
100675,29/01/2026,10,Pretoria,250,Laptop,Electronics,"1,200",5,5,5700.0,Cash,Cashier_38,3685
100676,2026/03/25,3,cape town,234,Monitor,Electronics,300,3,5,855.0,card,Cashier_28,3832
100677,22 Jan 2026,3,Pretoria,238,Keyboard,Accessories,45,4,10,162.0,card,Cashier_10,2178
100678,2026-02-09,3,Durban,201,Laptop,Electronics,1200,1,0,1200.0,Card,Cashier_8,3468
100679,07/02/2026,3,Durban,159,Laptop,Electronics,1200,2,10,2160.0,card,Cashier_39,4992
100680,2026/03/16,3,Pretoria,133,Keyboard,Accessories,45,5,10,202.5,card,Cashier_35,1630
100681,2026-01-23,6,Durban,239,Laptop,Electronics,1200,5,5,5700.0,card,Cashier_15,2332
100682,14 Mar 2026,4,cape town,153,mouse,Accessories,25,2,0,50.0,Cash,Cashier_16,2656
100683,2026-01-12,5,Durban,112,Monitor,Electronics,300,3,0,900.0,Cash,Cashier_39,2519
100684,25/01/2026,6,Johannesburg,268,Keyboard,Accessories,45,2,0,90.0,Cash,Cashier_3,1319
100685,2026-01-27,8,Durban,196,Mouse,Accessories,25,2,10,45.0,Cash,Cashier_32,4436
100686,08 Jan 2026,7,Johannesburg,280,Laptop,Electronics,1200,3,0,3600.0,Cash,Cashier_13,4147
100687,2026-02-28,7,cape town,239,Laptop,Electronics,1200,3,0,3600.0,EFT,Cashier_17,4394
100688,29/03/2026,10,Johannesburg,300,Laptop,Electronics,1200,5,0,6000.0,Cash,Cashier_22,1146
100689,04 Jan 2026,1,Cape Town,144,Monitor,Electronics,300,3,0,900.0,card,Cashier_2,2657
100690,2026/02/23,6,Cape Town,284,Monitor,Electronics,300,2,0,600.0,card,Cashier_7,1522
100691,2026/02/22,4,Cape Town,216,Keyboard,Accessories,45,3,5,128.25,Cash,Cashier_1,4560
100692,2026/02/08,4,Johannesburg,182,Keyboard,Accessories,45,2,5,85.5,eft,Cashier_18,4886
100693,27/02/2026,4,Johannesburg,222,Monitor,Electronics,300,1,10,270.0,Card,Cashier_20,1517
100694,2026/01/17,6,Durban,221,Monitor,Electronics,300,1,5,285.0,eft,Cashier_10,4344
100695,2026/03/14,10,Pretoria,237,Keyboard,Accessories,45,2,0,90.0,Cash,Cashier_30,3071
100696,2026-01-03,7,Durban,288,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_14,4474
100697,2026-02-24,8,cape town,231,Monitor,Electronics,300,3,10,810.0,card,Cashier_12,1408
100698,2026/03/30,10,Johannesburg,136,Monitor,Electronics,300,3,0,900.0,card,Cashier_15,2051
100699,25 Feb 2026,1,Johannesburg,156,Mouse,Accessories,25,1,0,25.0,EFT,Cashier_6,2307
100700,17/03/2026,5,cape town,215,Mouse,Accessories,25,4,0,100.0,Card,Cashier_2,1418
100701,06/02/2026,8,cape town,289,keyboard,Accessories,45,5,5,213.75,Card,Cashier_22,2906
100702,2026-02-18,10,Durban,269,Monitor,Electronics,300,4,0,1200.0,Card,Cashier_7,2493
100703,27/01/2026,3,cape town,129,Keyboard,Accessories,45,3,10,121.5,Card,Cashier_37,4469
100704,2026-02-09,4,Pretoria,296,Mouse,Accessories,25,4,5,95.0,Cash,Cashier_16,1392
100705,2026/03/16,3,Pretoria,217,Keyboard,Accessories,45,5,10,202.5,Cash,Cashier_14,3268
100706,2026-02-06,1,Cape Town,204,Keyboard,Accessories,45,2,0,90.0,Cash,Cashier_3,3054
100707,07 Feb 2026,7,Johannesburg,164,Monitor,Electronics,300,5,10,1350.0,Card,Cashier_10,2294
100708,2026/02/19,4,cape town,209,Laptop,Electronics,"1,200",3,0,3600.0,Cash,Cashier_22,1019
100709,08 Feb 2026,7,Durban,299,Mouse,Accessories,25,2,5,47.5,Cash,Cashier_2,2910
100710,21/03/2026,10,Johannesburg,262,Monitor,Electronics,300,4,10,1080.0,card,Cashier_37,4314
100711,03/01/2026,2,Johannesburg,286,monitor,Electronics,300,5,5,1425.0,EFT,Cashier_5,2332
100712,2026/01/12,3,cape town,189,Laptop,Electronics,1200,1,5,1140.0,card,Cashier_33,2600
100713,05 Feb 2026,2,Durban,271,Laptop,Electronics,1200,1,5,1140.0,Card,Cashier_4,4741
100714,2026/03/18,4,Durban,285,Keyboard,Accessories,45,4,5,171.0,eft,Cashier_24,1286
100715,17/02/2026,6,Durban,297,Monitor,Electronics,300,3,10,810.0,card,Cashier_29,2483
100716,2026/01/21,1,Cape Town,135,Keyboard,Accessories,45,5,0,225.0,card,Cashier_36,3074
100717,02 Mar 2026,2,Cape Town,199,Laptop,Electronics,1200,4,0,4800.0,Card,Cashier_39,4644
100718,2026/03/15,2,Pretoria,213,mouse,Accessories,25,1,5,23.75,Card,Cashier_13,3150
100719,2026-01-03,9,Cape Town,178,Keyboard,Accessories,45,4,0,180.0,Card,Cashier_27,4778
100720,2026-01-23,1,Pretoria,148,Mouse,Accessories,25,5,5,118.75,Card,Cashier_24,1197
100721,07/01/2026,3,Durban,246,Keyboard,Accessories,45,1,0,45.0,card,Cashier_1,3094
100722,19 Jan 2026,5,Durban,243,Monitor,Electronics,300,4,0,1200.0,Cash,Cashier_38,2385
100723,17 Feb 2026,8,Durban,101,Monitor,Electronics,300,4,0,1200.0,card,Cashier_7,4473
100724,30/03/2026,5,Pretoria,162,Keyboard,Accessories,45,4,0,180.0,EFT,Cashier_9,4182
100725,10 Feb 2026,5,Pretoria,165,Mouse,Accessories,25,5,0,125.0,eft,Cashier_33,2543
100726,2026/02/09,10,Johannesburg,247,Mouse,Accessories,25,5,0,125.0,card,Cashier_39,3518
100727,17/02/2026,9,Pretoria,120,Laptop,Electronics,1200,4,0,4800.0,EFT,Cashier_24,2301
100728,30/03/2026,6,Johannesburg,238,Laptop,Electronics,1200,5,0,6000.0,eft,Cashier_11,4681
100729,05 Jan 2026,4,Durban,205,Mouse,Accessories,25,2,0,50.0,Card,Cashier_21,4356
100730,12 Mar 2026,3,Pretoria,130,Mouse,Accessories,25,2,0,50.0,eft,Cashier_7,1065
100731,2026-01-18,7,Johannesburg,148,Monitor,Electronics,300,2,0,600.0,EFT,Cashier_32,4219
100732,2026/03/15,2,Johannesburg,187,monitor,Electronics,300,5,10,1350.0,eft,Cashier_25,2148
100733,2026-02-03,3,cape town,147,Monitor,Electronics,300,3,0,900.0,Card,Cashier_16,2653
100734,17 Jan 2026,2,Pretoria,197,Mouse,Accessories,25,3,5,71.25,Card,Cashier_7,1870
100735,15 Feb 2026,2,cape town,257,Monitor,Electronics,300,1,0,300.0,card,Cashier_14,2907
100736,03/03/2026,7,Cape Town,103,Mouse,Accessories,25,5,0,125.0,card,Cashier_4,1958
100737,2026-01-18,5,Pretoria,191,Keyboard,Accessories,45,3,0,135.0,eft,Cashier_22,3031
100738,16 Feb 2026,1,Pretoria,159,Mouse,Accessories,25,3,5,71.25,Card,Cashier_36,3705
100739,09/01/2026,2,cape town,245,keyboard,Accessories,45,2,10,81.0,card,Cashier_33,4675
100740,29/01/2026,4,Pretoria,265,Mouse,Accessories,25,1,0,25.0,card,Cashier_37,2174
100741,27/03/2026,3,Durban,198,Monitor,Electronics,300,2,0,600.0,Card,Cashier_37,3165
100742,22 Jan 2026,4,Durban,116,Mouse,Accessories,25,5,0,125.0,Card,Cashier_32,1512
100743,2026-01-15,3,cape town,256,Monitor,Electronics,300,2,10,540.0,Cash,Cashier_40,2559
100744,2026-03-24,7,cape town,211,Keyboard,Accessories,45,1,0,45.0,eft,Cashier_2,1004
100745,27 Jan 2026,10,Johannesburg,264,Keyboard,Accessories,45,1,0,45.0,card,Cashier_18,2525
100746,2026-02-18,9,Durban,175,monitor,Electronics,300,5,0,1500.0,Card,Cashier_13,2939
100747,20/03/2026,10,Cape Town,264,Laptop,Electronics,1200,3,0,3600.0,eft,Cashier_3,1649
100748,20/02/2026,2,Johannesburg,291,Mouse,Accessories,25,3,10,67.5,card,Cashier_18,3479
100749,26/02/2026,7,Cape Town,149,Mouse,Accessories,25,2,10,45.0,EFT,Cashier_12,2795
100750,20/01/2026,7,cape town,254,Laptop,Electronics,1200,1,0,1200.0,Card,Cashier_21,2787
100751,2026/01/05,5,Durban,227,Monitor,Electronics,300,3,0,900.0,Cash,Cashier_37,1579
100752,2026/03/04,7,Cape Town,213,Laptop,Electronics,1200,1,0,1200.0,EFT,Cashier_17,1829
100753,16 Feb 2026,2,Durban,256,Monitor,Electronics,300,2,10,540.0,Cash,Cashier_15,1224
100754,25/02/2026,9,Pretoria,287,Laptop,Electronics,1200,3,0,3600.0,Card,Cashier_5,2260
100755,04/01/2026,8,cape town,112,Laptop,Electronics,1200,5,0,6000.0,Card,Cashier_16,1916
100756,24/02/2026,3,Johannesburg,114,Mouse,Accessories,25,5,0,125.0,Cash,Cashier_28,4970
100757,15 Mar 2026,4,Durban,171,Laptop,Electronics,1200,3,0,3600.0,Cash,Cashier_19,4664
100758,2026-02-20,3,cape town,171,Laptop,Electronics,1200,1,10,1080.0,Cash,Cashier_3,4172
100759,2026-03-22,8,Cape Town,139,Keyboard,Accessories,45,2,10,81.0,card,Cashier_9,2857
100760,10/02/2026,10,Cape Town,192,Mouse,Accessories,25,2,0,50.0,Card,Cashier_12,1490
100761,2026-01-19,3,Durban,108,Laptop,Electronics,"1,200",5,0,6000.0,Card,Cashier_12,1326
100762,19 Mar 2026,5,Durban,242,Laptop,Electronics,1200,1,5,1140.0,eft,Cashier_36,4258
100763,22 Feb 2026,1,Johannesburg,298,Mouse,Accessories,25,2,5,47.5,EFT,Cashier_29,1827
100764,2026/01/09,4,Durban,277,monitor,Electronics,300,2,0,600.0,Cash,Cashier_2,4621
100765,17/01/2026,10,Pretoria,189,Keyboard,Accessories,45,5,0,225.0,Cash,Cashier_11,4111
100766,2026/02/17,5,cape town,190,Monitor,Electronics,300,4,0,1200.0,eft,Cashier_11,4010
100767,2026/03/09,10,cape town,157,Mouse,Accessories,25,3,0,75.0,card,Cashier_17,3783
100768,2026/02/17,1,Cape Town,235,Keyboard,Accessories,45,4,5,171.0,EFT,Cashier_19,3866
100769,2026-01-15,10,Pretoria,259,keyboard,Accessories,45,2,0,90.0,Card,Cashier_12,1916
100770,22 Feb 2026,9,Johannesburg,212,Keyboard,Accessories,45,1,0,45.0,Card,Cashier_35,4790
100771,2026-03-16,6,Durban,172,Keyboard,Accessories,45,4,10,162.0,Cash,Cashier_31,2772
100772,17/02/2026,7,cape town,232,Monitor,Electronics,300,2,0,600.0,card,Cashier_34,1435
100773,2026/03/04,8,Durban,144,Laptop,Electronics,"1,200",5,0,6000.0,card,Cashier_3,4174
